href,title,alt_title,date,text
https://ria.ru/20221115/evrei-1831536443.html,,Горские евреи вручат в Москве премию за сохранение родного языка и культуры,10:33 15.11.2022,"МОСКВА, 15 ноя - РИА Новости.  В Общинном центре горских евреев в Москве пройдет торжественная церемония награждения премией имени Сергея Вайнштейна, ее лауреатами стали известные деятели науки и культуры, которые внесли значительный вклад в сохранение языка и культуры горских евреев, сообщили РИА Новости в пресс-службе Международного благотворительного фонда горских евреев СТМЭГИ. ""В этом году лауреатами премии стали люди, которые внесли значительный вклад в сохранение языка джуури – национального языка горских евреев. Этот язык входит в список редких и исчезающих, составленный ЮНЕСКО"", - пояснили в фонде. Премию получит известный поэт и музыкант Ефрем Амирамов, автор популярной песни ""Молодая"". Также СТМЭГИ наградит журналиста, автора документального фильма ""Горские евреи — джууро"" Роберта Азарьева из  США . Его картина, как отметили организаторы, - ""авторский взгляд на жизнь общины, живущей в странах бывшего СССР и за океаном"". Кроме того, почетной премией отметят исследователя языка джуури, преподавателя Мардахая Нафталиева из  Азербайджана . В 2016-м году он при поддержке Фонда СТМЭГИ выпустил джуури-русский словарь. ""Работе над книгой Нафталиев посвятил 15 лет своей жизни. Издание содержит более 14 тысяч слов. В том же году Фонд СТМЭГИ выпустил диск с обучающим курсом джуури. Кроме того, Нафталиев принял участие в съемках видеопроекта ""Уроки языка джуури"", - пояснили в фонде. Участниками церемонии станут президент Международного фонда горских евреев СТМЭГИ, вице-президент Российского еврейского конгресса Герман Захарьяев, президент Федерации еврейских общин России (ФЕОР) Александр Борода, полномочный министр  Израиля  в Российской Федерации Ронен Краус, глава представительства Натив в  России  и Белоруссии Яна Агмон, посол Королевства Бахрейн в РФ Ахмед Аль-Саати, сенатор Константин Долгов, начальник департамента по взаимодействию с религиозными организациями Управления Президента Российской Федерации по внутренней политике Евгений Еремин, президент Российской академии образования Ольга Васильева, директор центра Религии и Права Светлана Нуждина, заместитель руководителя Департамента национальной политики и межрегиональных связей города Москвы Константин Блаженов и другие. Как подчеркнули организаторы, награждение Премией имени Сергея Вайнштейна — одно из важнейших событий в жизни горско-еврейской общины. Премия посвящена памяти Сергея Ивановича Вайнштейна (1948-2015) — историка и культурного антрополога, специалиста в области иудаизма и этнографии народов  Кавказа . Он стоял у истоков создания ""СТМЭГИ"" в 2001 году, сыграл важную роль в возрождении в России горско-еврейской национальной культуры и религиозной жизни. Джуури — национальный язык горских евреев, он принадлежит к западной подгруппе иранской группы индоевропейской языковой семьи и представляет собой симбиоз древнеперсидского и древнего иврита. Традиционно на этом языке говорили горские евреи современных Азербайджана, Дагестана и Кабардино-Балкарии. Сегодня носители языка живут на всех континентах, во многих странах мира. Когда горско-еврейский этнос проживал на своей исторической территории, джуури оставался языком живого общения. Но, как пояснили в ""СТМЭГИ"", в результате многочисленных миграций и расселения в крупных городах число носителей языка неуклонно сокращалось. ЮНЕСКО даже включило джуури в ""Атлас языков, находящихся под угрозой исчезновения"". Горские евреи — это одна из субэтнических групп евреев, исторически проживавшая на  Северном Кавказе  и в восточной части  Закавказья  (Дагестан, Чечня, Кабардино-Балкария, Азербайджан). В настоящее время большая часть этноса, насчитывающего 120-150 тыс. человек, проживает в Израиле. Также общины существуют в Москве,  Санкт-Петербурге ,  Германии ,  Австрии , США и  Канаде . Известными представителями горско-еврейского этноса сейчас являются предприниматель Год Нисанов, художественный руководитель Электротеатра ""Станиславский"" Борис Юхананов, музыковед Манашир Якубов, эстрадная певица Жасмин, актриса Виктория Исакова."
https://ria.ru/20221121/sanktsii-1832982254.html,Эксперт рассказал о сути нацконсультаций в Венгрии,,07:07 21.11.2022,"БУДАПЕШТ, 21 ноя - РИА Новости.  Национальные консультации об антироссийских санкциях - это способ для Венгрии представить дополнительный аргумент в Брюсселе в пользу пересмотра санкционной политики, но аргумент лишь ""коммуникационный"", такое мнение высказал в беседе с РИА Новости венгерский журналист, член Валдайского клуба Габор Штир. ""Консультации проходят уже, кажется, в двенадцатый раз. Это коммуникационно-политическое средство, чтобы показать Брюсселю, что это не правительство высказывается против санкций, а народ, есть народная поддержка. Большинство населения не хочет хуже жить, и мы и так это знаем. А консультациями мы это немножко поддержим официально. Венгрия представит в Брюсселе аргумент на коммуникационном уровне, покажет, что это венгерское общество так думает"", - сказал Штир. По его словам, основную массу проголосовавших, как и на предыдущих консультациях, составит электоральное ядро партии премьер-министра Венгрии  Виктора Орбана  ""Фидес"", живущее в основном в провинции. Эксперт полагает, что консультации являются частью ""политической игры"", которую понимают в Брюсселе, и признает, что идея при помощи национальных консультаций переубедить Евросоюз звучит утопично и, вероятно, направлена больше на поиск компромиссов. ""Это компромиссы, идет политическая игра, и в Брюсселе об этом знают. Правительство идет на компромиссы, чтобы прагматично получать то, что возможно. Например, заблокированные деньги от Брюсселя, которые, я надеюсь, мы уже получим в январе"", - сказал он. Правительство Венгрии стало обращаться к такому способу узнать мнение граждан, как национальные консультации, с 2010 года, когда альянс ""Фидес-Христианско-демократическая народная партия"" впервые получил конституционное большинство в парламенте. С тех пор в консультациях по миграции, пандемии, защите семей и другим вопросам участвовало каждый раз от полумиллиона до двух миллионов венгерских граждан при населении страны 10 миллионов человек, из которых более восьми миллионов обладают правом голоса. В отличие от референдумов, национальные консультации не предполагают порога явки. Орбан в конце сентября заявил, что страна первой в  Европе  запускает национальные консультации, чтобы узнать мнение граждан о санкциях  ЕС  против  России . Он призвал всех граждан страны высказать мнение в ходе национальной консультации и таким образом ""положить конец"" росту цен на энергию, вызванному санкциями, ""навязанными Брюсселем странам Евросоюза"". По его словам, цены в Европе упали бы вдвое за несколько дней, если бы ЕС изменил санкционную политику. Национальные консультации в Венгрии продлятся до 9 декабря, граждан просят высказать отношение к санкциям против энергоносителей из РФ и санкциям, вызвавшим уменьшение количества российских туристов и рост цен на продукты. Рассылка анкет по почте началась 14 октября. Правительство Венгрии 15 ноября запустило сайт, на котором граждане страны могут заполнить анкеты онлайн. Запад усилил санкционное давление на Россию из-за  Украины , что привело к росту цен на электроэнергию, топливо и продукты питания в Европе и  США . Президент РФ  Владимир Путин  ранее заявлял, что политика сдерживания и ослабления России - это долгосрочная стратегия Запада, а санкции нанесли серьезный удар по всей мировой экономике. По его словам, основная цель Запада - ухудшить жизнь миллионов людей. В РФ не раз заявляли, что Россия решит все проблемы, которые ей создает Запад."
https://ria.ru/20221123/odkb-1833097213.html,,Организация Договора о коллективной безопасности (ОДКБ),03:01 23.11.2022,"Договор о коллективной безопасности был  подписан  15 мая 1992 года в Ташкенте (Узбекистан) главами шести государств-участников СНГ – Армении, Казахстана, Киргизии, России, Таджикистана, Узбекистана. В сентябре 1993 года к нему присоединился Азербайджан, в декабре того же года – Грузия и Белоруссия. Договор вступил в силу  20 апреля 1994 года  сроком на пять лет. В апреле 1999 года Протокол о продлении Договора о коллективной безопасности подписали шесть стран (кроме Азербайджана, Грузии и Узбекистана). 14 мая 2002 года была учреждена Организация Договора о коллективной безопасности (ОДКБ), объединившая Армению, Белоруссию, Казахстан, Киргизию, Россию и Таджикистан. В июне 2006 года было принято решение ""О восстановлении членства Республики Узбекистан в ОДКБ"", однако в декабре 2012 года членство этой страны было приостановлено. В настоящее время в состав ОДКБ входят шесть государств – Армения, Белоруссия, Казахстан, Киргизия, Россия и Таджикистан. 7 октября 2002 года был принят Устав ОДКБ. В соответствии с ним основными целями Организации являются укрепление мира, международной и региональной безопасности и стабильности, защита на коллективной основе независимости, территориальной целостности и суверенитета государств-членов, приоритет в достижении которых государства-члены отдают политическим средствам. Высшим органом ОДКБ, рассматривающим принципиальные вопросы деятельности организации, является Совет коллективной безопасности ( СКБ ), состоящий из глав государств-членов.  Основной формой деятельности Совета являются  сессии , которые проводятся по мере необходимости, но не реже двух раз в год. Внеочередные сессии созываются по просьбе не менее двух членов Совета.  Председателем совета является глава государства, на территории которого проходит очередная сессия, если совет не примет иного решения. Его права и обязанности сохраняются за ним на период до следующей очередной сессии совета. Если председатель не может выполнять свои функции, то на оставшийся период избирается новый председатель. В заседаниях СКБ могут принимать участие министры иностранных дел, министры обороны, секретари советов безопасности государств-членов, генеральный секретарь организации и приглашенные лица. Сессии СКБ ОДКБ  проводятся  не реже одного раза в год.  В 2022 году  в ОДКБ председательствует Армения.  Консультативными и исполнительными органами ОДКБ являются Совет министров иностранных дел (СМИД), осуществляющий координацию внешнеполитической деятельности государств-членов ОДКБ; Совет министров обороны (СМО), обеспечивающий взаимодействие государств-членов в области военной политики, военного строительства и военно-технического сотрудничества; Комитет секретарей советов безопасности (КССБ), курирующий вопросы обеспечения национальной безопасности. Заседания данных органов проводятся не реже двух раз в год. В период между сессиями СКБ координация реализации решений органов ОДКБ возлагается на постоянный совет, который состоит из полномочных представителей государств-членов. Постоянно действующими рабочими органами ОДКБ являются секретариат и объединенный штаб, высшее административное должностное лицо ОДКБ – генеральный секретарь. С 1 января 2020 года этот пост  занимает  Станислав Зась.  Парламентская Ассамблея ОДКБ ( ПА ОДКБ ) является органом межпарламентского сотрудничества организации. С ноября 2016 года должность председателя ПА ОДКБ занимает председатель Государственной Думы РФ Вячеслав Володин.  Статус наблюдателей  при ПА ОДКБ имеют парламентское собрание Союза Беларуси и России, Народная скупщина Сербии, нижняя палата Национальной ассамблеи Афганистана.  В формате ОДКБ осуществляется военное сотрудничество. В 2001 году были сформированы Коллективные силы быстрого развертывания Центрально-азиатского региона ( КСБР ЦАР ).  В 2009 году  созданы Коллективные силы оперативного реагирования (КСОР), предназначенные для оперативного реагирования на вызовы и угрозы безопасности государств-членов ОДКБ.  В 2007 году  было принято решение о создании  миротворческих сил ОДКБ , в 2014 году –  Коллективных авиационных сил ОДКБ .  Регулярно проводятся  совместные комплексные учения  с участием контингентов и оперативных групп государств-членов ОДКБ.  С 2006 года  работает Межгосударственная комиссия по военно-экономическому сотрудничеству ОДКБ.  В 2005 году был создан Координационный совет руководителей компетентных органов по противодействию незаконному обороту наркотиков государств-членов ОДКБ ( КСОПН ).  С 2003 года на территории государств-членов ОДКБ проводится международная комплексная антинаркотическая операция ""Канал"" (с 2008 года преобразована в постоянно действующую). https://www.mid.ru/ru/foreign_policy/vnesnepoliticeskoe-dos-e/problematika-prostranstva-sng/deatelnost-odkb/ В сфере противодействия незаконной миграции граждан третьих (по отношению к ОДКБ) стран под эгидой Организации функционирует Координационный совет руководителей компетентных органов государств-членов ОДКБ по вопросам борьбы с незаконной миграцией ( КСБНМ ).  С 2008 года с целью выявление и пресечение нарушений миграционного законодательства проводятся оперативно-профилактические мероприятия ""Нелегал"". С 2018 года ""Нелегалу"" придан статус постоянно действующей операции. В 2007 году был создан Координационный совет по чрезвычайным ситуациям ОДКБ ( КСЧС ОДКБ ).  В 2014 году был образован консультационный Координационный центр ОДКБ по вопросам реагирования на компьютерные инциденты ( ККЦ ОДКБ ).  В целях борьбы с преступлениями в информационной среде осуществляется  операция ""ПРОКСИ"" .  В области внешнеполитической координации традиционный характер приобрели рабочие встречи на уровне министров иностранных дел государств-членов ОДКБ на ""полях"" крупных международных форумов для выработки согласованных позиций. Договорно-правовая база ОДКБ помимо уставных документов насчитывает порядка 50 различных соглашений и протоколов. ОДКБ осуществляет свою деятельность в сотрудничестве с различными международными и региональными организациями. В 2022 году  в Казахстане впервые были успешно использованы силы ОДКБ.  5 января на фоне массовых протестов в стране президент Казахстана Касым-Жомарт Токаев отправил в отставку правительство и возглавил Совбез. На первом заседании Совбеза под своим руководством Токаев охарактеризовал ситуацию в Казахстане как подрыв целостности государства и сообщил, что обратился за помощью в ОДКБ ""в преодолении террористической угрозы"". Совет коллективной безопасности ОДКБ принял решение направить в Казахстан коллективные миротворческие силы для нормализации обстановки в стране. Об успешном завершении миссии ОДКБ было объявлено 13 января. 19 января Генсек ОДКБ  сообщил  о полном выводе миротворцев из Казахстана. Очередной саммит ОДКБ пройдет  23 ноября 2022 года  в Ереване (Армения). Материал подготовлен на основе информации РИА Новости и открытых источников"
https://ria.ru/20221123/odkb-1833736808.html,"ВТС между странами ОДКБ расширяется, заявил Путин",,17:17 23.11.2022,"ЕРЕВАН, 23 ноя - РИА Новости.  Президент России Владимир Путин сообщил о расширении военно-технического сотрудничества между странами-членами ОДКБ. ""Упомяну и о том, что расширяется военно-техническое сотрудничество между государствами-членами нашей организации. В деятельности на этом направлении энергично участвует созданная по инициативе России межгосударственная военно-экономическая комиссия ОДКБ"", - сказал он на саммите  ОДКБ . Путин отметил, что по линии спецслужб и правоохранительных органов осуществляются совместные оперативные мероприятия по борьбе с терроризмом и экстремизмом, транснациональной преступностью, нелегальной миграцией, оборотом наркотиков, по защите от ЧС природного и техногенного характера."
https://ria.ru/20221124/pasport-1833855923.html,Российские паспорта получили более 80 тысяч жителей новых регионов,,10:43 24.11.2022,"МОСКВА, 24 ноя – РИА Новости.  Свыше 80 тысяч жителей ДНР, ЛНР, Херсонской и Запорожской областей получили паспорта РФ после вхождения субъектов в состав России, сообщила начальник главного управления по вопросам миграции МВД РФ Валентина Казакова. ""После вхождения уже указанных четырех субъектов в состав РФ гражданство РФ и, соответственно, паспорта гражданина РФ получили более 80 тысяч человек"", – сказала она на брифинге в международном мультимедийном пресс-центре ""Россия сегодня"". Казакова напомнила, что с 2019 года более 1,1 миллиона жителей ДНР и ЛНР получили российское гражданство."
https://ria.ru/20221124/prilozhenie-1833859878.html,В России разрабатывают мобильное приложение для въезжающих из стран ЕАЭС,,10:54 24.11.2022,"МОСКВА, 24 ноя - РИА Новости.  МВД РФ совместно с Минцифры и Минтрудом разрабатывает для въезжающих в Россию граждан ЕАЭС мобильное приложение, с помощью которого можно будет найти работу и узнать, открыт ли въезд, сообщила начальник главного управления по вопросам миграции МВД РФ Валентина Казакова. ""Вместе с Минцифры и Министерством труда мы работаем над мобильным приложением. Это касается граждан ЕАЭС. С помощью этого мобильного приложения можно не только найти работу в России, но и уточнить - закрыт или открыт въезд в РФ"", - сказала она в ходе брифинга в пресс-центре медиагруппы ""Россия сегодня"". Казакова добавила, что ""это тоже очень важно для того, чтобы человек до приезда в РФ понимал, какие у него есть ограничения"". В Евразийский экономический союз (ЕАЭС) входят Россия,  Белоруссия ,  Казахстан ,  Киргизия  и  Армения . Статус государства-наблюдателя при ЕАЭС имеют  Молдавия ,  Узбекистан  и  Куба ."
https://ria.ru/20221124/uchet-1833881145.html,В России заработала электронная система миграционного учета,,11:48 24.11.2022,"МОСКВА, 24 ноя – РИА Новости.  МВД РФ ввело систему миграционного учета, с помощью которой можно получить электронное досье на иностранцев и россиян, сообщила начальник главного управления по вопросам миграции ведомства Валентина Казакова. ""В МВД принята государственная информационная система миграционного учета. Это очень важный информационный продукт, который позволяет получать электронное досье как на гражданина РФ, так и на иностранного гражданина"", – сказала она на брифинге в международном мультимедийном пресс-центре ""Россия сегодня"". По ее словам, эта система дает доступ ко всем миграционным статусам и отслеживает переезды в регионах РФ. Она также позволит получать госуслуги ""более быстро и более качественно""."
https://ria.ru/20221124/otpechatki-1833882240.html,В МВД предложили брать отпечатки пальцев у иностранцев на въезде в Россию,,11:51 24.11.2022,"МОСКВА, 24 ноя – РИА Новости.  Дактилоскопия должна проводиться на пунктах пропуска, а не в территориальных подразделениях миграционной службы, как сейчас, считают в МВД РФ. ""Мы считаем, что это очень важная процедура. Конечно, в перспективе необходимо, чтобы это все было на пунктах пропуска... Мы над этим также совместно с ведомствами работаем"", - сказала в четверг начальник Главного управления по вопросам миграции МВД России  Валентина Казакова  в ходе брифинга в пресс-центре медиагруппы ""Россия сегодня"". По ее словам, за текущий год данную процедуру прошли почти 3 миллиона человек. Закон о дактилоскопировании был принят в России в конце прошлого года. Согласно нему, срок, в течение которого иностранцы подлежат дактилоскопической регистрации, зависит от цели их въезда. Если человек проведет в РФ более 90 дней не по рабочим вопросам, то должен пройти данную процедуру не позднее 90 дней со дня въезда. Трудовые мигранты должны сдать отпечатки в течение 30 дней."
https://ria.ru/20221124/migratsiya-1833884237.html,Замглавы управления ГУМВД Москвы обвинили в организации незаконной миграции,,11:58 24.11.2022,"МОСКВА, 24 ноя — РИА Новости.  Замначальника управления ГУ МВД Москвы Вячеслава Фокина обвинили в организации незаконной миграции, сообщил Следственный комитет. ""Главным следственным управлением  СК   России  предъявлено обвинение заместителю начальника УВМ ГУ МВД России по Москве Вячеславу Фокину и бывшему заместителю начальника столичного управления по вопросам миграции Дмитрию Тахтаулову, а также двум предпринимателям — Андрею Школьникову и Виталию Абрамову"", — говорится в сообщении в  Telegram-канале  ведомства. По данным следствия, в 2021 году полицейские получили от подконтрольной бизнесменам компании ходатайства о разрешении на въезд иностранцев. При этом в документах указали ложную информацию о целях прибытия. Но сотрудники ГУ МВД организовали незаконное оформление приглашений на въезд на основании этих ходатайств. ""Должностные лица и предприниматели были задержаны, им предъявлено обвинение"", — уточнили в СК. У злоумышленников провели обыски. Правоохранители обнаружили и изъяли наличные деньги и документы, ""подтверждающие незаконную деятельность"". Ведомство направило в суд ходатайство об аресте подозреваемых."
https://ria.ru/20221124/premii-1833989481.html,,РАО отметила премиями молодых педагогов и психологов,16:07 24.11.2022,"МОСКВА, 24 ноя — РИА Новости.  Церемония награждения лауреатов VII ежегодной Национальной премии молодых ученых в области педагогики и психологии Российской академии образования (РАО) состоялась в четверг в Международном мультимедийном пресс-центре медиагруппы ""Россия сегодня"". Победителям в шести номинациях, чьи разработки, по мнению жюри, могут усовершенствовать систему образования в стране, были вручены памятные призы и денежные награды. В этом году также впервые были названы лауреаты в спецноминации ""За популяризацию своей разработки в медиа"", учрежденной партнером конкурса, проектом ""Социальный навигатор""  медиагруппы ""Россия сегодня"" . Ими стали младшие научные сотрудники Психологического института РАО Юлия Маракшина, Тимофей Адамович и Анна Табуева, а также научный сотрудник лаборатории нейропсихологии Научно-исследовательского института развития мозга и высших достижений РУДН Алёна Девятерикова. Во всероссийском конкурсе принимали участие исследователи в возрасте до 35 лет — ученые, педагоги, психологи, специалисты, работающие в образовательных организациях и внедряющие свои разработки в практику, аспиранты, докторанты и научные сотрудники. ""Для нас поддержка инициатив и начинаний молодых ученых – одна из приоритетных задач. Нам очень важно, чтобы специалисты активно включались в работу лабораторий и региональных научных центров РАО"", – отметил исполняющий обязанности вице-президента РАО, главный ученый секретарь Президиума РАО, член-корреспондент РАО Виктор Басюк. Социальный навигатор   — информационно-просветительский проект медиагруппы ""Россия сегодня"", направленный на освещение широкого круга общественно-значимых проблем и вопросов: медицина, образование, паллиативная помощь, благотворительность, волонтерское движение, вопросы миграции и другие. В рамках проекта представлены такие информационные продукты, как ""Навигатор абитуриента"",  ""Университетская наука"", ""Найди меня, мама"". ""Россия сегодня""  — международная медиагруппа, миссией которой является оперативное и взвешенное освещение событий в мире, информирование аудитории о различных взглядах на ключевые события. Медиагруппа ""Россия сегодня"" представляет линейку информационных ресурсов: за рубежом – международное новостное агентство и радио Sputnik, в России –  РИА Новости ,  ПРАЙМ ,  ИноСМИ ,  Украина.ру ,  Baltnews  и  ТОК . Следите за новостями ""России сегодня"" в телеграм-канале пресс-службы - "" Зубовский, 4 ""."
