href,title,alt_title,date,text
https://ria.ru/20191114/1560908351.html,,В Италии откроется выставка фотографий лауреатов конкурса имени Стенина ,02:19 14.11.2019,"РИМ, 14 ноя - РИА Новости, Сергей Старцев.  Выставка работ лауреатов Международного конкурса фотожурналистики имени  Андрея Стенина  2019 года откроется в четверг в городе Сан-Донато-Миланезе на севере  Италии . В художественной галерее Cascina Roma будут представлены более 70 фотографий лучших молодых фотожурналистов мира, победивших в этом году в престижном международном конкурсе, который организован МИА "" Россия сегодня "" под эгидой Комиссии РФ по делам ЮНЕСКО. Среди авторов экспозиции – репортеры из Италии, Франции, России, Египта, Испании, Индии и ряда других стран. Выставка проходит в рамках мирового роуд-шоу лауреатов, ранее с их творчеством уже познакомилась публика Москвы, Будапешта, Кейптауна и Нью-Йорка. Итальянский этап выставочного турне представляет зрителям богатую экспозицию, которая включает в себя фотоработы, затрагивающие самые животрепещущие проблемы современного мира. В их числе - вынужденная миграция, сохранение этнической самобытности, социальное волонтерство, охрана окружающей среды, защита животных. Важное место на выставке занимает серия фотографий под названием ""Отверженные и земля"", созданная итальянским фоторепортером Габриэле Чеккони, который в этом году получил Гран-при конкурса. Международный конкурс фотожурналистики имени Андрея Стенина был организован в 2014 году и ставит своей задачей открыть широкой публике новые имена, поддержать молодых талантливых фотографов и одновременно способствовать сохранению высоких стандартов фотожурналистики. По традиции ежегодный прием работ на конкурс открывается 22 декабря, в день рождения погибшего российского фотокорреспондента. Конкурс имени Стенина стал экспериментальной площадкой для многих молодых и ищущих фотомастеров, которые использовали эту возможность, чтобы привлечь внимание к событиям и сюжетам, зачастую остающимся за переделами общественного интереса. В 2019 году Генеральными информационными партнерами конкурса являются информационно-новостной портал Вести.Ru и общероссийский государственный телеканал ""Россия-Культура"". Международными информационными партнерами конкурса стали информационное агентство и радио Sputnik, информационное агентство Askanews, медиахолдинг Independent Media, информационное агентство Notimex, новостное агентство ANA, телеканал и портал RT, Shanghai United Media Group (SUMG), интернет-портал газеты China Daily, информационное агентство PNA, онлайн-портал и газета AlYoum AlSabee, интернет-портал The Paper, медиасеть Al Mayadeen, интернет-портал ""Жэньминьван"", информационное агентство Prensa Latina, медиагруппа The Nation. В статусе отраслевых партнеров конкурс поддерживают: портал Russian Photo, портал Photo-study.ru, Школа визуальных искусств, Академия фотографии, информационный портал YOung JOurnalists, журнал ""National Geographic Россия"", журнал Contrastes, журнал Fotoargenta, интернет-портал All About Photo, Клуб фотографии Нью-Дели, журнал Cuartoscuro, журнал EYE. Международная площадка-партнер – фестиваль PhotON."
https://ria.ru/20191117/1560985696.html,,Ученый РАН: через десять лет треть населения будет нетрудоспособной  ,08:00 17.11.2019,"МОСКВА, 17 ноя — РИА Новости, Мария Семенова.  Число здоровых детей сократилось в четыре раза, 70% мужчин умирают из-за проблем, связанных со злоупотреблением алкоголем, люди уезжают из регионов в перенаселенные крупные города — над этими демографическими проблемами сегодня работают российские ученые. О том, как их решить, рассказывает доктор социологических наук Вячеслав Локосов. Пятнадцатого ноября завершилось трехдневное Общее собрание членов Российской академии наук. Вячеслав Локосов, директор Института социально-экономических проблем народонаселения РАН, выступил с докладом о демографической ситуации в стране.  По его словам, большинство экспертов сходится во мнении, что еще как минимум десять лет население России будет уменьшаться. Замечено, что параллельно осложняется и ситуация со здоровьем людей. ""Число абсолютно здоровых детей за 30 лет снизилось с 49% до 12%. Ухудшается репродуктивное здоровье населения. По данным ВОЗ, критический порог — 15% бездетных семей. Наше общество перешло эту черту в 2016 году, и сейчас более 17% наших семей являются бесплодными. По мнению министра здравоохранения Вероники Скворцовой, до 70% смертей мужчин трудоспособного возраста так или иначе связано с употреблением алкоголя"", — приводит статистические данные доктор наук.  Он выделил пять главных демографических рисков.  Первое — сокращение численности трудоспособного населения. ""Есть разные прогнозы, но все  сходятся на том, что доля нетрудоспособного населения будет увеличиваться. К 2030 году она может дойти до 30%. Все прогнозы, правда, сделаны без учета повышения пенсионного возраста"", — рассказывает ученый. Второй риск — дальнейшее старение населения, которое приведет к увеличению социальных расходов. Третье — из-за снижения рождаемости и уровня здоровья населения резко сократится число призывников. ""В 2020-е годы количество молодых людей, которые должны идти в армию, будет в два раза меньше по сравнению с тем, что было 15 лет назад. В 2018-м 20% призывников оказались непригодными к службе в армии"", — объясняет Вячеслав Локосов.  Еще один риск — изменения этнической структуры населения из-за трудовых мигрантов. Впрочем, эксперт подчеркивает, что анализировать эту тенденцию достаточно сложно, так как с 2007 года национальность не учитывается при сборе информации.  Он отмечает, что у России ""огромные возможности привлечения мигрантов из других стран, но нужно относиться к этому осторожно, поскольку прямые выгоды могут обернуться в стратегическом плане большими проблемами"". Наконец, пятая проблема — отток населения с Дальнего Востока, из Сибири и других регионов. ""Сибири и Дальнему Востоку уделяется должное внимание, но отток идет и из субъектов Центрального и Северо-Западного федеральных округов"", — замечает эксперт.   Хотя объективная статистика свидетельствует об убыли и старении населения, не все демографы видят в этом общественную проблему.  Локосов условно делит своих коллег-демографов на две группы: скептики и прагматики.   Эксперт уточняет, что демографические процессы, связанные с рождением и смертностью, очень сложно контролировать, а вот миграция более-менее податлива. ""Поэтому скептики говорят, что нужно либо вообще не заниматься управлением этими процессами, либо контролировать только те, что связаны с миграцией"", — отмечает Локосов. Часть специалистов считает, что рождение детей — личное дело каждого и призыв к изменению ""демографического поведения"" в этом случае нарушает права человека.  Вторая группа ученых — прагматики. К ним относит себя и сам Локосов. Эти демографы уделяют повышенное внимание проблеме снижения рождаемости.  "" В нашем институте большинству сотрудников ближе позиция прагматиков, мы долгие годы разрабатываем методологические подходы и практические рекомендации, которые показывают связь между депопуляцией и проблемами уровня и качества жизни. Эта точка зрения с годами становится все более весомой"", — уверен доктор социологических наук.  Ученый считает: чтобы преодолеть сложившуюся кризисную ситуацию, нужны комплексные меры, и главное — укрепление социальной ответственности государства. ""Последние 30 лет население стало все больше платить за медицинские услуги. Доля оплаты таких счетов из личных средств увеличилась с 19 до 40 процентов, это при нашем так называемом бесплатном медобслуживании. Если государство снова возьмет на себя часть обязательств в системе здравоохранения и образования, это позитивно отразится на демографическом процессе"", — полагает Локосов. По его мнению, главное препятствие для рождения детей — материальные и жилищные трудности. Поэтому, чтобы справиться с демографическим кризисом в России, нужно улучшить качество жизни. ""По оценке Минтруда, около 80% семей, находящихся за чертой бедности, — это люди с детьми"", — отмечает руководитель Института социально-экономических проблем народонаселения. Также для улучшения ситуации ""нужно возвращение людей к традиционным семейным ценностям, в том числе к многодетности"". ""Есть ряд социологических исследований, которые утверждают, что именно ценностная ориентация находится на первом месте, когда человек определяет демографическое поведение. И это вполне может быть так, стоит посмотреть на среднеазиатские республики, в частности Узбекистан"", — рассказывает Локосов.  Необходима также, добавляет ученый, модернизация экономики на инновационной основе: ""Повышение производительности, роботизация труда серьезно отразятся на рынке и, соответственно, возможности демографического развития нашей страны"". Впрочем, эксперт говорит и о другой стороне медали: уже не первый год ведутся разговоры, что переход к цифровой экономике упразднит целую линейку традиционных профессий и приведет к появлению ""лишних людей"".  Вместе с тем Локосов подчеркнул: несмотря на озвученные проблемы, есть изменения, позволяющие ""смотреть в будущее с осторожным оптимизмом"". В частности, он указал на сокращение смертности от убийств, самоубийств, алкогольных отравлений. "
https://ria.ru/20191118/1560977827.html,,"Александер Ной: в Берлине до сих пор считают, что русские должны склониться",12:00 18.11.2019,"В конце октября бундестаг отклонил парламентский запрос фракции ""Левые"", который содержал требования о содействии в снятии санкций ЕС с России, политическом обновлении российско-германского межобщественного форума "" Петербургский диалог "", а также введении санкционных ограничений против США в случае реализации Вашингтоном обещанного пакета мер экстерриториального значения против российских компаний. Почему Западу до сих пор не удалось наладить эффективный диалог с Россией, что стоит за предложением Минобороны ФРГ о создании международной зоны безопасности в Сирии и есть ли будущее у особых отношений между Москвой и Берлином — на эти и другие вопросы в интервью РИА Новости ответил автор запроса, официальный представитель фракции ""Левые"" в бундестаге по внешнеполитическим вопросам Александер Ной. — Господин Ной, согласны ли вы с оценкой, что правящие в Германии народные партии отдали оппозиции важные внутриполитические темы, например вопрос о миграции, восточногерманскую политику или тему антироссийских санкций? И почему в результате баллы набирают правые, я имею в виду успехи партии ""Альтернатива для Германии"" (АдГ) на недавних выборах в Саксонии, Бранденбурге и Тюрингии, а не левые? — Мы в целом наблюдаем тренд, что так называемые народные партии больше не имеют всеобъемлющей поддержки, то есть не являются больше народными. На то есть много причин, одна из которых, конечно же, заключается в том, что разделенное общество во все большей степени не ощущает себя представленным этими ""народными партиями"". Почему ""Левые"" не могут в полной мере этим воспользоваться, об этом можно спекулировать. АдГ сейчас очень радикально выступает, но содержательно в значительной степени остается на неолиберальной линии с привкусом расизма. Я могу предостеречь от ориентации на правых. Они проводят националистическую политику, и дружба с Россией находится там на кону игры. В стратегическом документе рабочей группы АдГ по вопросам обороны написано, что ""для Германии в обозримом времени нет равноценной альтернативы, кроме НАТО, чтобы удовлетворить потребность в защите"", и ""Германия должна неограниченно выполнить закрепленные в договорах обязательства в отношении альянса"". Что касается отношений с Россией, то партия ""Левые"" считает своей обязанностью постоянно противодействовать как на парламентском, так и на внепарламентском уровнях политике эскалации. — Бундестаг в конце октября отклонил парламентский запрос партии ""Левые"" о необходимости снятия напряженности в отношениях с Россией и снятии санкций. Это указывает на то, что санкции в Брюсселе будут пролонгированы? — С реалистической точки зрения санкции ЕС в январе будут пролонгированы, но у меня сложилось впечатление, что среди политиков второго и третьего ряда уже зарождаются сомнения в том, как долго должны действовать эти санкции. А в экономике такие сомнения есть в любом случае. Давление на правительство ФРГ растет, но с санкциями дело обстоит так же, как и военными миссиями: их легко начать, но отказаться от них без потери лица невозможно. Если правительство ФРГ сегодня снимет санкции, это приведет к потере лица, потому что политические цели этих санкций не были достигнуты. При этом в политическом Берлине в настоящее время растет сомнение в осмысленности этих санкций. Хочу также указать, что большинство населения Германии, 94 процента, согласно опросу, который представил глава МИД ФРГ Маас летом на ""Петербургском диалоге"", высказываются за дружеские отношения с Россией. — В парламентском запросе ""Левые"" призывают к политическому обновлению германо-российского межобщественного форума ""Петербургский диалог"". Имеется в виду, что формат межправконсультаций, который сопровождал конференции ""Петербургского диалога"" до 2014 года, должен быть восстановлен? — Да, он должен быть восстановлен. Значение ""Петербургского диалога"", как и других российско-германских форумов экономической и политической направленности, должно вырасти, чтобы вновь запустить политический диалог. Мы видим, что этого хотят все германские политики, но немецкая политическая элита до сих пор не приняла во внимание то, что Россия сама определяет свои интересы и не позволяет определять ее собственные интересы Берлину или Вашингтону. Совершенно верно, что Россия и Германия имеют особые отношения, интенсивность политических контактов растет, но в Берлине до сих пор существует представление, что русские должны склониться, что Россия должна соответствовать немецким и западным требованиям. И на таком уровне ведутся попытки говорить с Москвой в комитетах бундестага, в Минобороны ФРГ или в МИД, а также в немецких СМИ. Совершенно ясно, что это не работает. — Предложение председателя ХДС и министра обороны ФРГ Аннегрет Крамп-Карренбауэр о создании якобы в контакте с Россией и Турцией международной зоны безопасности в Сирии — это попытка обозначить интересы России в западном смысле? — Действительно, в Берлине упускают из вида то, что интересы России не заключаются в том, чтобы Запад снова обозначил присутствие в Сирии. Западная политика, политика правительства ФРГ в значительной степени привела к катастрофе в Сирии. Запад несет часть вины за то, что Сирия была так разрушена, потому что ощутимо поддерживает исламистских террористов. Кроме того, партнеры в НАТО по-прежнему не дистанцировались от идеи свержения Асада, желание смены режима все еще присутствует. Москва и Дамаск должны тщательно обдумать, хотят ли они допустить западное дестабилизирующее влияние в Сирии. Даже если Россия не хочет в одиночку финансировать восстановление Сирии, то цена коалиции с Западом в этом вопросе может быть очень высокой. И совершенно ясно: если Запад хочет помочь, он должен прежде всего снять санкции с Сирии. — В парламентском запросе ""Левых"" говорится, что правительство ФРГ должно на двухстороннем уровне, а также в рамках ЕС реагировать на ""нарушающие международное право санкции США против России, имеющие экстерриториальное воздействие"", включая введение встречных санкций. Нужно ли вводить встречные европейские и германские санкции в ответ на обещанные США санкции в отношении участников газопроекта ""Северный поток — 2""? — Мы призываем к встречным санкциям против США. Нужно, конечно, тщательно обдумать, как эти встречные санкции могли бы выглядеть, но если, к примеру, США введут санкции против немецких или швейцарских компаний, которые участвуют в прокладке труб в Балтийском море, то ЕС или Германия должны ввести соответствующие встречные санкции, которые затрагивают импорт или товары США. Нам в Европе не нужен американский СПГ. Но можно обложить санкциями другие отрасли промышленности в США. — В парламентском запросе говорится, что особое значение германо-российских отношений обусловлено памятью о 27 миллионах советских граждан, погибших в развязанной фашистами войне. Как вы оцениваете новые концепции в восточной политике ФРГ, которые предложены германским МИД и которые не предусматривают особого пути между Берлином и Москвой? — Это правильно, что переговоры ведутся со всеми восточноевропейскими государствами и таким образом определяются интересы отдельных государств. Но это не может означать, что европейские государства, прежде всего Польша и балтийские государства, могут получить право вето, касающееся германо-российских отношений. При этом очевидно, что германо-российские отношения, как и германо-польские отношения, в связи с преступной историей Германии в годы Второй мировой войны имеют особое значение. — Какую роль играет сегодня НАТО в определении отношений с Россией и как вы оцениваете высказывание французского президента Макрона о ""смерти мозга"" организации? — Во-первых, НАТО как альянс по своей структуре и самосознанию всегда направлена против России. Евразийская стабильность, коллективная безопасность не работают с НАТО, так же как и настоящее сближение между Западной Европой, США и Россией. Смею предположить, что если бы идея Горбачева о системе взаимной коллективной безопасности для евразийского пространства была реализована, то войны в бывшей Югославии и на Украине не было, потому что вопрос о геополитических зонах влияния не стоял бы на повестке. Во-вторых, НАТО находится в состоянии, близком к тому, что описал Макрон. Партнеры по альянсу все больше говорят о собственных интересах, помимо НАТО. С другой стороны, мы видим попытки инструментализировать НАТО в собственных интересах. До недавнего времени исключительно США преследовали свои интересы, в том числе через НАТО, в течение нескольких лет это делает и Турция. Турцию и США можно назвать могильщиками НАТО. НАТО размывается, и я могу только приветствовать это. Вербальные риторические упражнения из Брюсселя о том, что НАТО должно быть вовлечена в европейскую безопасность, нужно понимать как общее место. Можно с удовольствием дебатировать о трансатлантическом союзе, но там нет нового содержания."
https://ria.ru/20191114/1560913731.html,,"Выпущенные из ""китовой тюрьмы"" белухи движутся вдоль побережья в Приморье",09:44 14.11.2019,"ВЛАДИВОСТОК, 14 ноя – РИА Новости.  Выпущенные в Японское море белухи из ""китовой тюрьмы"" движутся вдоль побережья  Приморья , сообщил РИА Новости пресс-секретарь Всероссийского научно-исследовательского института рыбного хозяйства и океанографии (ВНИРО) Алексей Смородов. ""Все морские млекопитающие, выпущенные до ноября 2019 года, вернулись в естественную среду и находятся в районах обитания своих диких сородичей"", - сказал Смородов. Он отметил, что две меченые белухи из 14 особей, выпущенных 2 октября в Сахалинском заливе, все время держатся недалеко друг от друга. В октябре они находились в Сахалинском заливе, в начале ноября стали смещаться к югу и сейчас они в Татарском проливе. По его словам, их перемещения соответствуют нормальным миграциям белух на юг осенью. Это свидетельствует, что животные вернулись к естественному образу жизни своих сородичей. ""Относительно большой группы белух, выпущенных 8-10 ноября в бухте Успения Приморского края, можно сказать, что в настоящее время они активно перемещаются вдоль побережья Приморья в районе их выпуска. Часть выпущенных животных остается в бухте Успения, другие разошлись вдоль побережья Приморья к северу и к югу от места их выпуска. Максимальное удаление меченых белух от места выпуска в бухте Успения составило 40 км. Пока можно сказать, что животные были выпущены в хорошей физической форме и активно осваиваются на воле, используя кормовую базу бухты Успения и побережья Приморья"", - рассказал Смородов."
https://ria.ru/20191114/1560949220.html,,Эксперт объяснил дополнительный контроль на российско-белорусской границе,18:41 14.11.2019,"МОСКВА, 14 ноя - РИА Новости.  Дополнительный контроль на российско-белорусской границе не направлен на ущемление интересов союзного государства, эти меры нужны для предотвращения проникновения в  РФ  экстремистов и несанкционированного ввоза товаров и продуктов, заявил в четверг РИА Новости президент клуба ветеранов органов госбезопасности генерал-майор Юрий Сапунов. Ранее госсекретарь Совета безопасности Белоруссии  Станислав Зась  заявил, что в Минске не видят смысла и ""полезности"" в дополнительном контроле РФ на совместной границе, в то же время возникают ""определенные неудобства"". В свою очередь председатель Госпогранкомитета Белоруссии Анатолий Лаппо заявил, что в ближайшие дни начнутся переговоры о внесении поправок в договор с РФ от 1995 года о совместных усилиях в охране внешней границы Союзного государства. Он подчеркнул, что процесс подготовки данного документа будет ""не быстрым"". ""Безусловно, новые изменения в пограничный режим не нацелены на разрыв традиционных добрососедских отношений с  Белоруссией . Недовольные есть всегда - тут можно вспомнить и ""торговые войны"", проникновение в Россию санкционных товаров после введения безвизового режима со странами  Евросоюза . Уверен, что стороны достигнут разумного компромисса, как это всегда раньше было в истории наших отношений с Минском"", - сказал Сапунов. Ветеран спецслужб подчеркнул, что усиление контроля на совместной границе также призвано предотвратить попадание в Россию ""нежелательных лиц"". ""Сопредельные государства иногда ведут себя не лучшим образом. Имело место проникновение нежелательных лиц на территорию РФ через Белоруссию. В связи с усилением террористической угрозы, естественно, что меры контроля усилились. На мой взгляд, создание таких препон для нежелательных лиц вполне разумно"", - подчеркнул собеседник агентства. Ранее Россия в одностороннем порядке установила пограничную зону в приграничных с Белоруссией субъектах Российской Федерации, что объяснила необходимостью создания условий для осуществления контроля пограничными органами за пребыванием граждан третьих стран на российской приграничной территории. Кроме того, граждане третьих стран могут въезжать в Россию только через международные пункты пропуска, которых нет на белорусско-российской границе. В 1995 году Россия и Белоруссия подписали договор о совместных усилиях в охране внешней границы Союзного государства. Годом ранее страны подписали соглашение о сотрудничестве по пограничным вопросам. Пограничники двух стран взаимодействуют по нескольким направлениям: совместно противостоят незаконной миграции, выявляют причастных к экстремизму, пресекают каналы поставок наркотиков."
https://ria.ru/20191114/1560956437.html,,В Италии открылась фотовыставка лауреатов конкурса имени Стенина,23:07 14.11.2019,"САН-ДОНАТО-МИЛАНЕЗЕ, 14 ноя - РИА Новости, Сергей Старцев.  Выставка работ лауреатов Международного конкурса фотожурналистики имени  Андрея Стенина  открылась в четверг вечером в городе Сан-Донато-Миланезе на севере Италии, передает корреспондент РИА Новости. В художественной галерее Cascina Roma выставлены более 70 фотографий молодых фотожурналистов мира, победивших в этом году в престижном международном конкурсе, который организован  МИА ""Россия сегодня""  под эгидой Комиссии РФ по делам ЮНЕСКО. Среди авторов экспозиции – репортеры из Италии, Франции, России, Египта, Испании, Индии и ряда других стран. Выставка, которая продлится до 23 февраля 2020 года, проходит в рамках мирового роуд-шоу лауреатов. Ранее с их творчеством уже познакомилась публика Москвы, Будапешта, Кейптауна и Нью-Йорка. Открывая выставку, руководитель службы визуальных проектов МИА ""Россия сегодня"" Оксана Олейник напомнила, что в этом году конкурс прошел в четырех традиционных номинациях ""Главные новости"", ""Спорт"", ""Моя планета"" и ""Портрет. Герой нашего времени"", к которым добавилась одна новая – ""Вдохновение"". Работы на конкурс, по-прежнему, подвались в двух категориях: ""Одиночная фотография"" и ""Серия"". ""Для нас очень важно, чтобы работы победителей конкурса Стенина увидели зрители самых разных стран. Это важно для нашего проекта, который является единственным профессиональным фотоконкурсом в России. Но ещё важнее это для лауреатов, молодых фотографов, которые находятся в самом начале своего профессионального пути"", - отметила Олейник. Благодарность организаторам конкурса имени Стенина, привезшим в Сан-Донато-Миланезе столь интересную экспозицию, выразил мэр города Андреа Кекки, который отметил большую выразительную силу работ лауреатов. ""Зачастую один яркий снимок может рассказать зрителю значительно больше, чем несколько пространных статей. Я уверен, что наши граждане, прежде всего, молодые люди, заинтересуются этими фотографиями и откроют для себя много нового"", - подчеркнул он. Важное место в экспозиции занимает серия фотографий под названием ""Отверженные и земля"", созданная итальянским фоторепортером Габриэле Чеккони, который в этом году стал лауреатом Гран-при конкурса имени Стенина. Главные герои этого драматичного фоторепортажа – проживавшие в Мьянме мусульмане-рохинджа, которые были вынуждены бежать от преследований в Бангладеш. В результате миграции сотен тысяч людей приграничные районы этой страны фактически оказались на грани экологической катастрофы. С помощью цвета, светотени, ракурса Чеккони блестяще передает трагическую неотвратимость происходящих на его глазах событий. ""Эти снимки сделаны мной в 2018 году в округе Кокс-Базар на юге Бангладеш, куда тогда прибыли около миллиона беженцев из Мьянмы. Им нужно было как-то устраиваться на новом месте, организовывать свой быт. Им нужно было выживать. Так в этом районе началась массовая вырубка лесов, поскольку рохинджа использовали древесину для строительства и обогрева своих жилищ, а также приготовления пищи"", - рассказал в беседе с РИА Новости Чеккони. ""Я сосредоточил свое внимание на том, к каким результатам привело взаимодействие этих беженцев с их новой средой обитания. Дело в том, что трагедия массового исхода рохинджа породила в Бангладеш такие дисбалансы, которые обернулись острым экологическим кризисом и в итоге оказали негативное влияние на жизнь и здоровье самих беженцев. Достаточно сказать, что основной причиной смертности среди рохинджа сейчас являются острые инфекции дыхательных путей, связанные с тем, что дети, женщины и старики постоянно вдыхают древесный дым"", - отметил фотожурналист. По словам Чеккони, другой стороной медали является процесс обезлесения, который вызывает эрозию почв, наносит огромный ущерб местной фауне и, в частности, ведет к исчезновению слонов, обитавших в лесах на юге Бангладеш. Общую ситуацию еще более осложняют непростые отношения беженцев-рохинджа с коренным населением этих районов. ""Подобное развитие событий не трудно было предсказать и даже предотвратить. А это значит, что при должном внимании, можно разработать такие меры, которые бы позволили если не полностью решить, то хотя бы снизить остроту подобных проблем. Но для этого нужны активная помощь международного сообщества, а также политическая воля"", - подчеркнул он. Страданиям, выпавшим на долю народа рохинджа, посвятил свою работу и другой лауреат конкурса имени Стенина 2019 года, фотограф из Бангладеш Мушфикул Алам. Это лаконичная по форме и оттого еще более трагичная ""История мучений"" женщин-рохинджа, ставших жертвами насилия. Среди других ярких образов выставки в Cascina Roma - пронзительный кадр фотографа из Франции, сирийца по происхождению, Самира Аль Думи из серии ""От одного конфликта к другому"". В объектив его камеры попал молодой мужчина, прижимающий к себе раненую девочку после авианалета на Дамаск в феврале 2017 года. Международное жюри отметило также интересную работу журналистки из США Китры Кахана, которая называется ""Караван мигрантов"". Это своеобразная фотохроника надежды и отчаяния беженцев из Центральной Америки в приграничной с США мексиканской Тихуане. Символично, что выставка работ победителей конкурса имени Стенина открылась в галерее Cascina Roma, на базе которой в Сан-Донато-Миланезе с 2018 года проходит Фестиваль этической фотографии. ""Для нас это исключительно важный шаг, потому что показ произведений победителей столь серьезного фотосмотра проходит у нас впервые. Должен отметить, что конкурс имени Стенина, несмотря на свою относительную молодость, уже завоевал достойное место на международной арене и стал признанной площадкой мировой фотожурналистики. А тот факт, что он был учрежден в России, в стране великой культуры, придает ему дополнительный вес"", - заявил РИА Новости Альберто Прина, который является куратором Фестиваля этической фотографии. ""Организуя наш фестиваль, мы искали таких фотографов, которые занимались бы не просто информационной деятельностью, не только фотожурналистикой, но несли бы определенные моральные ценности и идеалы. Так родилась идея этической фотографии, которая имеет немало точек соприкосновения с конкуром имени Стенина. Ведь российских коллег тоже интересует не обычная фотохроника, а углубленное проникновение посредством фотографии в подлинную жизнь наших современников, в их сложные взаимоотношения"", - указал Прина. Он подчеркнул, что такой подход находит свое отражение даже в спортивной фотожурналистике, поскольку участников конкурса интересуют не столько достижения и рекорды, сколько спорт как социальный феномен. В качестве примера итальянский мастер привел фотосерию россиянина Алексея Филиппова ""Одинокий олимпиец"", которую также можно увидеть на выставке. Она посвящена мучительному преодолению себя биатлонистами во время соревнований. Прина также поделился с РИА Новости личным опытом работы в международном жюри конкурса, членом которого он стал в 2019 году. ""Мне довелось оценить, с какой серьезностью ведет свою работу жюри. Сразу скажу, что я не принимал участия в финальном голосовании по кандидатуре Чеккони, номинированной на Гран-при. Дело в том, что в 2018 году Габриэле получил у нас на Фестивале этической фотографии одну из главных премий, и я считал некорректным вновь отдать за него свой голос. Но присуждение ему высшей награды стенинского конкурса еще раз продемонстрировало беспристрастность его жюри"", - сказал он. ""Безусловно, победа в таком серьезном соревновании очень много значит для фотографа, который находится в самом начале своей профессиональной карьеры. За короткое время этот конкурс действительно стал точкой отсчета для многих наших коллег в самых разных странах. Сегодня это уже реальность, с которой нельзя не считаться. Более того, само появление на свет конкурса имени Стенина, связанное с трагической гибелью этого российского журналиста, является весьма важным обстоятельством для всех людей, принимающих участие в данном проекте. Тот факт, что Андрей погиб, выполняя свой профессиональный долг, исключительно важен и, к сожалению, по-прежнему актуален для фотожурналистики"", - подчеркнул собеседник агентства. Мнение Прины полностью разделяет и лауреат Гран-при 2019 года. ""Конкурс имени Стенина отличает безупречная организация и высокий профессиональный и творческий уровень. Безусловно, требуется как можно шире распространять информацию о нем по всему миру"", - заявил Чеккони. ""На мой взгляд, особенно примечателен тот факт, что столь авторитетный смотр проводится в память об Андрее. В частности, это позволяет опровергнуть некоторые стереотипы, сложившиеся в отношении России. А для молодых фоторепортеров очень важно, что конкурс носит имя журналиста, который верил в свое призвание, любил свою работу и погиб, выполняя ее. Поэтому для меня и моих коллег – большая честь принимать участие в конкурсе имени Стенина"", - сказал он. Чеккони вспомнил, как в августе 2014 года, когда Стенин погиб на востоке Украины, многие итальянские журналисты и фоторепортеры выражали солидарность и соболезнования в связи со смертью российского коллеги. Он рассказал, что тогда еще не видел работ Андрея и вообще не имел никакого отношения к фотожурналистике. ""Однако я всегда с большим уважением относился к журналистам, которые, как Стенин, работали в ""горячих точках"". Они выполняют очень важную работу, поскольку дают возможность узнать и увидеть те вещи, те события, которые порой остаются неизвестными широкой публике. Коллеги, которые едут в сложные и опасные регионы, ставя на карту собственную жизнь, безусловно, делают это из самых серьезных побуждений"", - отметил он. По словам фоторепортера, работая в Бангладеш, он на собственном опыте убедился, насколько непредсказуемыми и рискованными бывают порой ситуации. Ведь он столкнулся там с проблемами, о существовании которых ранее даже не подозревал, в частности с проникшими в страну террористами из группировки ""Исламское государство""* и с масштабным наркотрафиком. Чеккони отметил, что благодаря победе на конкурсе имени Стенина, в его жизни открылись новые горизонты. Так, ему пришло приглашение принять участие в XIV Международном медиафоруме молодых журналистов ""Диалог культур"", который пройдет в конце ноября в Санкт-Петербурге. ""Фотографией я занялся всего три-четыре года назад. Тогда я был обычным адвокатом и даже не помышлял об этой работе. Но так бывает в жизни: мы с другом отправились в путешествие, и неожиданно я понял, что мне надо снимать, надо заниматься фотографией. На самом деле я считаю себя счастливым человеком, потому что далеко не всем удается найти свое призвание"", - заметил фотограф. Международный конкурс фотожурналистики имени Андрея Стенина был организован в 2014 году и ставит своей задачей открыть широкой публике новые имена, поддержать молодых талантливых фотографов и одновременно способствовать сохранению высоких стандартов фотожурналистики. По традиции ежегодный прием работ на конкурс открывается 22 декабря, в день рождения погибшего российского фотокорреспондента. Конкурс имени Стенина стал экспериментальной площадкой для многих молодых и ищущих фотомастеров, которые использовали эту возможность, чтобы привлечь внимание к событиям и сюжетам, зачастую остающимся за переделами общественного интереса. В 2019 году Генеральными информационными партнерами конкурса являются: информационно-новостной портал  Вести.Ru , общероссийский государственный телеканал  ""Россия-Культура"" . Международными информационными партнерами конкурса стали: информационное агентство и радио  Sputnik , информационное агентство  Askanews , медиахолдинг  Independent Media , информационное агентство  Notimex , новостное агентство  ANA , телеканал и портал  RT ,  Shanghai United Media Group (SUMG) , интернет-портал газеты  China Daily , информационное агентство  PNA , онлайн-портал и газета  AlYoum AlSabee , интернет-портал  The Paper , медиасеть  Al Mayadeen ,  интернет-портал ""Жэньминьван"" , информационное агентство  Prensa Latina , медиагруппа  The Nation . В статусе отраслевых партнеров конкурс поддерживают: портал  Russian Photo , портал  Photo-study.ru ,  Школа визуальных искусств ,  Академия фотографии , информационный портал  YOung JOurnalists , журнал  ""National Geographic Россия"" , журнал  Contrastes , журнал  Fotoargenta , интернет-портал  All About Photo ,  Клуб фотографии Нью-Дели , журнал  Cuartoscuro , журнал  EYE . Международная площадка-партнер – фестиваль  PhotON . * Террористическая группировка, запрещенная в России."
